gene_name,baseMean,log2FoldChange,lfcSE,pvalue,padj
Ahnak2,16264.98049281858,5.703403589594269e-6,0.0014425511872635485,0.5839244725420742,0.9999740296735196
Ten1,496.2102843323827,5.701462656698808e-6,0.001442503668030081,0.6282260976071077,0.9999740296735196
Ercc6l,66.15048287890338,5.69049522773977e-6,0.0014426656210521898,0.2584523065883496,0.9999740296735196
Cpxm2,584.2217151004292,5.68369279347127e-6,0.0014425321004953627,0.6065673120918246,0.9999740296735196
Eif3h,6258.67357122311,5.682750929126186e-6,0.0014424132591991843,0.6937880248876671,0.9999740296735196
Micu2,3370.6652985060937,5.6816283997566056e-6,0.001442149067414654,0.7477357025957851,0.9999740296735196
Adal,168.7585751538789,5.67324246251832e-6,0.001442618279792792,0.46240645114502565,0.9999740296735196
Kdm4b,1348.738119530798,5.673034305741961e-6,0.0014423806528621613,0.41537248794564585,0.9999740296735196
Snrpe,687.413015924612,5.672610630956341e-6,0.0014425461542174603,0.5917596690458122,0.9999740296735196
Zfp94,49.95603189519691,5.671471357512337e-6,0.0014426672755688311,0.24820240175518635,0.9999740296735196
Icam5,51.95955517134563,5.671371455730344e-6,0.0014426666392450848,0.2524951720911435,0.9999740296735196
Irf4,76.23313114826102,5.671119425292194e-6,0.001442670990132529,0.2208460499215399,0.9999740296735196
Arhgef11,1797.5312290636482,5.669761242265719e-6,0.0014425275889896666,0.6083464132689815,0.9999740296735196
Zfp959,144.86965005479328,5.669308469399676e-6,0.001442620219281431,0.810020628352849,0.9999740296735196
Spns2,2957.095481690663,5.6661764941365296e-6,0.0014423757789167532,0.7371807863370818,0.9999740296735196
Ets2,12023.219812395528,5.6615530165225e-6,0.0014424889343510458,0.9720827757690247,0.9999740296735196
Znrf2,2755.075406591295,5.660263078296406e-6,0.001442346407501898,0.7097347741349518,0.9999740296735196
Psmd4,2746.064541943979,5.660196152401245e-6,0.0014424461358902444,0.9402408182016806,0.9999740296735196
Sprr2d,49.0203571846397,5.655629980589905e-6,0.001442684299576364,0.09994402801004335,0.9999740296735196
Dis3l,534.0654592789215,5.647518058659128e-6,0.0014424338655533232,0.682866032155723,0.9999740296735196
Ppil6,47.9086425377344,5.645835403509123e-6,0.0014426708174464758,0.22355097065144622,0.9999740296735196
Ecpas,2590.6036362271243,5.639681946467192e-6,0.0014422987390462958,0.7410033305211405,0.9999740296735196
Fut1,540.9649690678326,5.639560234409635e-6,0.001442566171860732,0.5678352540105873,0.9999740296735196
Bsn,232.80128420569895,5.639124863334937e-6,0.0014425827498081407,0.021642934868493148,0.9999740296735196
Zdhhc6,602.4597352730261,5.637082784606953e-6,0.001442447518656285,0.7487885680909608,0.9999740296735196
Smug1,478.3566747234478,5.633599091518467e-6,0.0014424573586294346,0.6816107427200075,0.9999740296735196
Terf2,408.17327914313046,5.630137271125448e-6,0.0014425434445742864,0.5499242795845591,0.9999740296735196
Snrnp70,9911.87993279633,5.612931247612673e-6,0.0014424685691538442,0.6651539331613114,0.9999740296735196
Srgap2,3812.7593942370263,5.612896080686693e-6,0.0014424489975172255,0.6926095310488396,0.9999740296735196
Mta3,2232.0957432909954,5.612811006259558e-6,0.0014422851611739782,0.7462734263596565,0.9999740296735196
Gas1,1640.0634801595322,5.612128164609812e-6,0.0014425484022320156,0.49853968451323155,0.9999740296735196
Mcm3,517.4103497996074,5.610531328359041e-6,0.0014425638919410423,0.5726431338922147,0.9999740296735196
Eml1,111.38079353449623,5.60588101395109e-6,0.0014426378138846802,0.9607769810426643,0.9999740296735196
Med12,1253.4755783083335,5.6036577944341554e-6,0.0014426061870781539,0.4977777261529646,0.9999740296735196
Ptcd1,296.1792194136694,5.595697971720775e-6,0.001442532215175584,0.6196841175654577,0.9999740296735196
Chil1,356.02576983736736,5.59488447490835e-6,0.0014426846289199524,0.10002832580944673,0.9999740296735196
Optn,106.10280203014779,5.592979175568278e-6,0.0014426545243351255,0.3318541789519924,0.9999740296735196
Birc5,272.0643365164642,5.590928333235951e-6,0.0014425794413227787,0.5601479091728271,0.9999740296735196
Polr1has,71.89522442198546,5.587667629104248e-6,0.0014426533230324716,0.3386284970436526,0.9999740296735196
Mapkapk5,1123.1972841978316,5.585616840874961e-6,0.001442294921742575,0.9382097937150227,0.9999740296735196
Ptdss2,576.1328178854726,5.581131629662103e-6,0.001442556420961162,0.5846975801103076,0.9999740296735196
Stard5,2208.4247303601524,5.580949855260561e-6,0.0014423293907756215,0.7335762319495363,0.9999740296735196
Tsen2,158.30632334883757,5.58080035263957e-6,0.0014425975964085151,0.5176944513891726,0.9999740296735196
Trip11,1671.7502640582204,5.574721913477334e-6,0.001442534797360662,0.6107981553386237,0.9999740296735196
Slurp2,2267.3058863278975,5.57248105702661e-6,0.0014425768352527297,0.4187031019073539,0.9999740296735196
ENSMUSG00000095742,832.7124181178049,5.57202078420221e-6,0.001442594815461399,0.9093576983681253,0.9999740296735196
Yes1,571.4177399567722,5.566415297337964e-6,0.0014425113891002352,0.9026981930577842,0.9999740296735196
Kif4,296.1088146862447,5.565189946734378e-6,0.0014425297116008621,0.6226401041044599,0.9999740296735196
1700123O20Rik,282.00685995327274,5.564928666618437e-6,0.001442574368053062,0.607040423153032,0.9999740296735196
Foxn2,928.0984916879002,5.563719859454464e-6,0.0014425296810139524,0.6168211360995489,0.9999740296735196
Zfp764,92.65509411625538,5.561596357561769e-6,0.0014426489863040555,0.36186477788873594,0.9999740296735196
Fubp3,1187.2224033098973,5.56054846428374e-6,0.00144239559010908,0.971157551554482,0.9999740296735196
Mpig6b,121.6938675287361,5.557910091393688e-6,0.0014426173380550703,0.4733905470470512,0.9999740296735196
Rnf214,368.4034557565308,5.557111423418625e-6,0.0014425815767079848,0.3378294814601519,0.9999740296735196
Dynlt2a2,47.33463659279684,5.556901762604077e-6,0.001442669688438862,0.23830646513194953,0.9999740296735196
Kctd17,627.142919907405,5.555705247159934e-6,0.0014424882218897314,0.652527903118651,0.9999740296735196
Mfsd10,589.8635095723516,5.555335580167642e-6,0.0014425581518981816,0.3537349068494349,0.9999740296735196
Tubgcp3,814.6162263088338,5.554778233107613e-6,0.001442521204981553,0.6257927725463747,0.9999740296735196
Cep131,197.25055552499563,5.550208461505213e-6,0.0014426003236208975,0.5142984675976003,0.9999740296735196
Cyrib,394.5831509499769,5.545131113826993e-6,0.0014425275398470855,0.6219660296580015,0.9999740296735196
Acadl,732.7000127823762,5.544695587065273e-6,0.0014425831296446922,0.2730465465827238,0.9999740296735196
Pheta1,507.8921000415529,5.544614870645304e-6,0.0014425526473049077,0.6506108997498345,0.9999740296735196
Zmym6,366.9714094718084,5.5416531582928984e-06,0.0014426111088402733,0.4621798241979195,0.9999740296735196
Eif4a2,5255.3517801550315,5.540066265061704e-6,0.0014423159426797817,0.7399749695825961,0.9999740296735196
Appbp2,1059.9047271009656,5.539269799653152e-6,0.0014424490025569867,0.6813769369624897,0.9999740296735196
Chmp1a,3753.2957253686636,5.538031919638753e-6,0.0014424369388152361,0.5702276390768137,0.9999740296735196
Hsd17b14,257.82119039624183,5.532896288247514e-6,0.0014425730271392793,0.564504457512585,0.9999740296735196
Klhl28,266.7180491881283,5.5325460137593124e-6,0.001442594047317848,0.5574337915926557,0.9999740296735196
Uba6,440.3310229123392,5.532259612123901e-6,0.0014425495486615526,0.596404385144408,0.9999740296735196
Rbm14,804.4200485728092,5.53012154495692e-6,0.0014425280588523915,0.6205877697123404,0.9999740296735196
Accs,112.1852226814422,5.524768730483365e-6,0.0014426374625469767,0.41262732883385633,0.9999740296735196
Gdnf,63.45515825597381,5.523791013315182e-6,0.0014426550404493003,0.3345515889004867,0.9999740296735196
Tmem81,80.44992764219916,5.522093674226332e-6,0.001442649593960918,0.362140574420209,0.9999740296735196
Sh3glb1,2742.626283373481,5.5219030621423844e-6,0.0014422579684935624,0.6975354720062641,0.9999740296735196
Mogs,995.4455262096762,5.521032385761318e-6,0.0014424825474957967,0.6602277618886148,0.9999740296735196
Tsacc,30.748915590571595,5.514169249099581e-6,0.0014426770491817525,0.17904552918380195,0.9999740296735196
Apol8,74.25701413722649,5.513864765487243e-6,0.0014426567146889938,0.32605257997605813,0.9999740296735196
Rcn2,225.63929057069467,5.512268303012684e-6,0.0014425632876622668,0.5797831775497295,0.9999740296735196
Bscl2,1706.526468833078,5.497272401281785e-6,0.001442553808918852,0.9300882331019117,0.9999740296735196
Wasf2,2880.0957256404554,5.495545551711553e-6,0.0014423579466583875,0.6769834519116282,0.9999740296735196
Galnt7,491.6606412719462,5.494195163110881e-6,0.0014425865979452984,0.5446668833344896,0.9999740296735196
Wwox,179.75748320970536,5.494075189023981e-6,0.0014426185273865315,0.40885375506415456,0.9999740296735196
AU041133,39.0939221630193,5.488908153337687e-6,0.0014426768681159445,0.18214312167907348,0.9999740296735196
Zap70,94.75266994193429,5.4851533084035824e-6,0.0014426587700921468,0.9063847985919109,0.9999740296735196
Vta1,829.0983688085284,5.4845028394158775e-6,0.0014425056034327725,0.8848183652260966,0.9999740296735196
Tnrc6b,1365.6640967314809,5.482906569284074e-6,0.0014425421933305703,0.4256884269610132,0.9999740296735196
Cdc27,798.1884007503816,5.477735096620716e-6,0.0014424661878450324,0.6739276738237491,0.9999740296735196
Mmp14,1420.2408318385749,5.468550353987423e-6,0.0014424531935320391,0.682801229822831,0.9999740296735196
Neu1,259.47033438542456,5.466374802616486e-6,0.0014425796420891007,0.5742555394656995,0.9999740296735196
Ptp4a3,230.41830351649344,5.465337776784562e-6,0.0014425870428633788,0.5459899580489018,0.9999740296735196
Synm,90.91283505404922,5.464715064343753e-6,0.0014426482062616553,0.372928070078259,0.9999740296735196
Camk1d,1188.8365078190286,5.46446951136478e-6,0.0014425411893312125,0.6106115773523135,0.9999740296735196
Pask,162.276395519448,5.45936913902751e-6,0.0014426182263264631,0.4525705979362887,0.9999740296735196
Arhgef3,742.2303888838051,5.456013742223569e-6,0.001442429099234995,0.7344317466666199,0.9999740296735196
Tcf19,377.01020524608555,5.4514076757370246e-6,0.0014425952002972346,0.5318725971612495,0.9999740296735196
Slpi,81.36736400662154,5.4508124771557954e-6,0.0014426671087373986,0.26538269414035504,0.9999740296735196
Eif6,4378.574961365128,5.44634286738721e-6,0.0014425061603089184,0.646371311289137,0.9999740296735196
Gpr35,59.32288007299495,5.444118119047798e-6,0.0014426583109903126,0.32246407023240026,0.9999740296735196
Ciao2b,222.59989619483727,5.443011861535934e-6,0.0014426234559437204,0.4651927074645517,0.9999740296735196
Rps2,47103.874025974015,5.440973131733602e-6,0.0014425828526851167,0.5553040127124714,0.9999740296735196
Cep120,436.8655852733601,5.4375305819474655e-6,0.0014425484846125288,0.6038227821368758,0.9999740296735196
Tnnt2,388.05541489736834,5.437055062416197e-6,0.0014426001193615391,0.5229765326719343,0.9999740296735196
Zbtb37,560.111407012936,5.436683372289991e-6,0.0014425881877960479,0.5459640507780263,0.9999740296735196
Pin4,286.20249772405896,5.434432938267765e-6,0.0014426152832299206,0.5733533928841714,0.9999740296735196
Cdkn1b,2039.888766807834,5.433673151853023e-6,0.0014424217444494191,0.5996468076137396,0.9999740296735196
Shc1,1466.7381172076118,5.433119420481149e-6,0.0014424049312352116,0.8781829843132556,0.9999740296735196
Pou2f1,729.4204375899214,5.432816205109184e-6,0.0014425947806604505,0.6303798478986857,0.9999740296735196
Atp6v0c,4591.594551426633,5.424618378671642e-6,0.0014425158510910628,0.8175763819952543,0.9999740296735196
Shroom2,271.23324503954086,5.4201285369824966e-6,0.0014425951978079964,0.533962115855414,0.9999740296735196
Trim45,82.37377862083848,5.419419084954102e-6,0.001442659704160226,0.31698287071326,0.9999740296735196
Cntrob,318.39603645965207,5.4185162768239564e-6,0.0014425658196974957,0.5609160030880975,0.9999740296735196
Atp6v0a4,1629.5480946608561,5.41834504653265e-6,0.0014423997221903481,0.7133756556113064,0.9999740296735196
Gne,131.07484737280242,5.415618476134321e-6,0.0014426247616913755,0.46332425835416585,0.9999740296735196
Pigc,383.68783556441616,5.414054686771256e-6,0.0014425374107933859,0.7543615340645639,0.9999740296735196
Gsta2,732.5442458348929,5.41384739093511e-6,0.0014425509241776369,0.7866659043696772,0.9999740296735196
Rwdd2b,128.10474130051944,5.413112033545281e-6,0.0014426284983371257,0.9046713047392244,0.9999740296735196
Ugt1a7c,97.43170514082735,5.409748920894007e-6,0.0014426677013637916,0.2642372994239792,0.9999740296735196
Rilpl2,51.501020743414244,5.408046989125007e-6,0.0014426684060331524,0.2588045098946515,0.9999740296735196
Fam114a2,1927.7641546025295,5.407788172615335e-6,0.0014423405063650507,0.7363858596080166,0.9999740296735196
Proser3,131.06101752295208,5.407427512059578e-6,0.0014426264143026495,0.41969395740345683,0.9999740296735196
Tfap2c,3023.617961913452,5.404532352632218e-6,0.0014424101153984142,0.7094592439251173,0.9999740296735196
Bspry,746.9658797807924,5.4044112309501395e-6,0.0014425145461049761,0.6411667393044274,0.9999740296735196
Arhgap25,185.76233523637063,5.400253504138563e-6,0.0014426150063630645,0.5939054904206768,0.9999740296735196
Arrb1,2800.265863704954,5.396337695624562e-6,0.0014425315354229557,0.6002544033448066,0.9999740296735196
Tcta,622.679340424845,5.39622995671734e-6,0.0014425499614460686,0.6047849804824816,0.9999740296735196
Erg28,629.6556703821585,5.396156234260975e-6,0.001442521308489523,0.7113526560157377,0.9999740296735196
Hmgn3,356.2277275583413,5.395924244069301e-6,0.0014425724153327467,0.5746835252819507,0.9999740296735196
AW209491,165.10978967698935,5.395350656665717e-6,0.0014425878545782074,0.5493226795511084,0.9999740296735196
Egfl8,51.17329521637966,5.3941033516809685e-6,0.0014426671458723486,0.26924385306829873,0.9999740296735196
Prkag1,1342.627073536102,5.384893790218922e-6,0.0014424222353623176,0.704285760512694,0.9999740296735196
Phykpl,209.02083269845878,5.376805007042165e-6,0.0014425966222983773,0.5342930985688836,0.9999740296735196
Slc12a2,2098.695198611028,5.375779425308775e-6,0.0014424510668413393,0.23069351449336006,0.9999740296735196
Pars2,79.97996520100516,5.37099818470833e-6,0.001442652710644526,0.35896578773074433,0.9999740296735196
Rab11a,4274.710182424901,5.369006773103821e-6,0.0014424576955463576,0.7175816833155274,0.9999740296735196
Rps5,19544.239450535857,5.366585479350043e-6,0.0014425576316714987,0.5975131011458243,0.9999740296735196
Pou4f1,54.383842761112234,5.365890534201445e-6,0.0014426683488522375,0.2623945985572892,0.9999740296735196
Gfus,415.6374987847188,5.365377047482874e-6,0.001442594367593358,0.9880757627079928,0.9999740296735196
Huwe1,7282.080693049026,5.364956164428307e-6,0.0014426087642277106,0.5097587407029205,0.9999740296735196
Zxdb,365.041376189231,5.36433204236467e-6,0.0014425656342671555,0.7092431315459711,0.9999740296735196
Ywhag,2257.630445364959,5.361361766930196e-6,0.001442235074432501,0.7702182666787125,0.9999740296735196
Tasor,1414.6999782803896,5.35620652087863e-6,0.0014425623200799774,0.5917313936410364,0.9999740296735196
Btg1,11516.591423199188,5.353800088582546e-6,0.0014423091701647806,0.4289617297078202,0.9999740296735196
Armc7,167.5863644544684,5.353625460451684e-6,0.0014425924411525814,0.5440205252293586,0.9999740296735196
Capza2,2417.7009038185024,5.345477297884294e-6,0.0014423058160146845,0.7517628771712784,0.9999740296735196
Xpo7,1245.9047202604356,5.345277866657395e-6,0.001442455444296184,0.6879486646830015,0.9999740296735196
Alox5,743.771837481183,5.342265659852025e-6,0.0014425418293765944,0.34156707111274615,0.9999740296735196
Erich1,266.70688601700897,5.33940804011454e-6,0.0014425612202107892,0.8840638670035793,0.9999740296735196
Fbxo38,1511.8699088920648,5.337036596108788e-6,0.0014424918476281317,0.6638253879242746,0.9999740296735196
Zdhhc13,433.23783256476565,5.3351363566535055e-6,0.0014424835900234965,0.13546004876065385,0.9999740296735196
Sipa1l3,2620.5275570915915,5.333190006114687e-6,0.0014424768373767721,0.6748897810331359,0.9999740296735196
Zfp90,89.47391950311709,5.327804154183083e-6,0.0014426440069390052,0.33472187566444894,0.9999740296735196
Taf1a,426.5043997729647,5.327627875144117e-6,0.0014425617064311878,0.045603173976896845,0.9999740296735196
Zfp799,98.39354180206469,5.327509747979216e-6,0.001442647100005992,0.38900345462580654,0.9999740296735196
Lce3e,16.126407188209765,5.32715481610544e-6,0.0014426893920343562,0.05441435442678361,0.9999740296735196
Cbx7,1592.1224953823885,5.325451906969571e-6,0.0014425086201618371,0.8448382443174385,0.9999740296735196
Hnrnph3,761.8268410199448,5.324936685858807e-6,0.0014425332894349918,0.5907618790724662,0.9999740296735196
F2rl1,2136.999822924684,5.321708205639704e-6,0.001442517194988796,0.6437731818049774,0.9999740296735196
Tmed9,2294.199704784766,5.321420429850384e-6,0.0014424820520405617,0.6719669106444572,0.9999740296735196
Arntl2,453.19627026795405,5.318262449871213e-6,0.001442564050331152,0.591863784690795,0.9999740296735196
Papln,411.24069490357255,5.316778740625072e-6,0.0014426412427191095,0.41445293728627286,0.9999740296735196
Dclre1b,182.81956124033664,5.3106186409932125e-6,0.0014426066174553066,0.4886668190372978,0.9999740296735196
Cars2,461.07667923132703,5.310391004522724e-6,0.00144252327421119,0.6387011927244928,0.9999740296735196
Psmg4,79.19970734020607,5.308510812040867e-6,0.0014426486612361042,0.3835335382038693,0.9999740296735196
Zbtb25,141.1719980907065,5.304705541827012e-6,0.0014426277097290391,0.7960703450770212,0.9999740296735196
Ndc80,117.77244552463085,5.303266989468103e-6,0.001442626630877894,0.4897911400118149,0.9999740296735196
Spint2,4247.47588496552,5.303093391468925e-6,0.0014425011976449183,0.6586351280407045,0.9999740296735196
Lig4,81.55802106268776,5.301301450134455e-6,0.0014426467158634377,0.3928002349489218,0.9999740296735196
Heatr5a,474.5135020971672,5.300280220376016e-6,0.0014426240951944114,0.4742722901090464,0.9999740296735196
Cltb,9626.120629515945,5.299224094985837e-6,0.0014424161868717776,0.7031812777538347,0.9999740296735196
Dop1b,1319.7382607064935,5.294936226482405e-6,0.0014425304944967506,0.6317288772796081,0.9999740296735196
Ppif,2562.337732860012,5.292558247379726e-6,0.0014424853083004968,0.671280231285563,0.9999740296735196
Polr3k,645.1533557864154,5.289363379474825e-6,0.0014424727103749871,0.6508421595158187,0.9999740296735196
Plekhf1,52.760997613802424,5.289031324571462e-6,0.001442663763221875,0.3010033983194036,0.9999740296735196
Cyp2s1,359.86310233249844,5.282991133954289e-6,0.001442587679579878,0.5579138112039543,0.9999740296735196
Cnst,1808.3410620555997,5.279314192370472e-6,0.0014424280931929667,0.7067607935913356,0.9999740296735196
Akap13,1874.8928576798526,5.276727944073643e-6,0.0014426037692045707,0.5272111784515783,0.9999740296735196
Ubl7,835.8313518449554,5.2741881410309035e-6,0.0014425318542626558,0.6325575022680872,0.9999740296735196
Frg2f1,58.942624513154,5.272818568692081e-6,0.001442660906203899,0.32048685153896017,0.9999740296735196
Ddx42,2153.89269279222,5.2720440538879905e-6,0.0014422554013888806,0.7689292102476819,0.9999740296735196
Galnt2,939.352879243492,5.266922831971621e-6,0.0014424333300620405,0.9985778370323265,0.9999740296735196
Ubac1,634.1331242459495,5.26444791614395e-6,0.0014425032130511556,0.6538255744871138,0.9999740296735196
Faap20,363.18994125813975,5.26389367360504e-6,0.001442574363417564,0.580869505897097,0.9999740296735196
Hexa,90.13801236477937,5.263747930219915e-6,0.001442647404455808,0.39298813895785356,0.9999740296735196
Zfp784,80.83986613593149,5.262065796711239e-6,0.0014426514423634905,0.37405774016969556,0.9999740296735196
Brip1,55.994967014673875,5.2562763804570575e-6,0.001442662478535574,0.3118606651232105,0.9999740296735196
Atxn7l1,591.0752964629979,5.25539486294102e-6,0.0014425796060916665,0.573275252301944,0.9999740296735196
Trmt12,82.17624121986756,5.2463845434320256e-6,0.00144265450274296,0.359735427857569,0.9999740296735196
Nr6a1,273.3748078651981,5.242720301737803e-6,0.0014425981148020162,0.3844256187606701,0.9999740296735196
Zfp606,106.20345288053099,5.242487499278723e-6,0.001442648209460158,0.3536630413884783,0.9999740296735196
Amacr,176.3713766502807,5.239582802216142e-6,0.0014426025336363524,0.34469911379743273,0.9999740296735196
Mtrfr,95.27131182550451,5.239552614933172e-6,0.0014426396059088063,0.4273210922644813,0.9999740296735196
Ulk1,3044.2412221787704,5.23920716934375e-6,0.001442413608590365,0.7160719895170204,0.9999740296735196
Ccny,1700.8991855837894,5.238087288604962e-6,0.0014422137951462018,0.7801282086437922,0.9999740296735196
Hmgb3,423.26732402361614,5.237066911337006e-6,0.00144251685067173,0.6491838543682324,0.9999740296735196
Arhgef40,167.55588356197043,5.23341830592721e-6,0.0014426003922375307,0.5372650486743109,0.9999740296735196
Alg2,212.75602892092527,5.230498228682945e-6,0.001442571421433275,0.5873146889620631,0.9999740296735196
Pkig,344.56478144138345,5.230465120110397e-6,0.0014425921933929639,0.620280715382337,0.9999740296735196
Rmnd1,252.89438342443054,5.230355724012876e-6,0.0014425623356442243,0.5998970385182655,0.9999740296735196
Ralgps1,110.62297200333788,5.2302461917434085e-6,0.0014426568640804561,0.34799647594445976,0.9999740296735196
Slc12a6,1238.103830041777,5.229212357220014e-6,0.0014425940970374709,0.550137094577571,0.9999740296735196
Trim32,157.2368705493951,5.226553143928184e-6,0.0014426219812294456,0.48621555893471297,0.9999740296735196
Snhg11,173.0602089331733,5.22410480776435e-6,0.0014426519867131293,0.374384617114071,0.9999740296735196
Ramp3,112.72419545846859,5.220986613415763e-6,0.0014426394473467739,0.4291952153672129,0.9999740296735196
Rpl4,36917.35974872401,5.2200495383519895e-6,0.0014424611155138547,0.6916857419418085,0.9999740296735196
Hps5,863.5692311120615,5.2181083171181895e-6,0.0014424754702881154,0.270081021375773,0.9999740296735196
Nlrc3,91.11333160232623,5.217027669154997e-6,0.0014426565922499063,0.3504640722622337,0.9999740296735196
Wdr83os,562.1280419668519,5.2163754240216395e-6,0.0014426132578701269,0.5099615634012149,0.9999740296735196
Wfikkn1,48.12743608389691,5.211400311361671e-6,0.0014426721685960292,0.2434476048883033,0.9999740296735196
Wars2,128.23328277705176,5.206365755758415e-6,0.0014426147693738232,0.6210742260622877,0.9999740296735196
Cyb5d2,69.39767092593182,5.2060845529699695e-6,0.0014426497532557805,0.3864597023344366,0.9999740296735196
Cryzl2,181.27730274921979,5.2049145175305e-6,0.0014426356730666246,0.4448334282808931,0.9999740296735196
Zfp26,565.9005168309907,5.204299531745356e-6,0.0014425110267399666,0.6042916174956553,0.9999740296735196
Adh1,586.4438032149714,5.2017449910913355e-6,0.0014426011770559493,0.5381685777307368,0.9999740296735196
Nfic,2043.7316516630422,5.200584551586048e-6,0.0014424955927189531,0.6689762487036197,0.9999740296735196
Nus1,779.6159539811462,5.19981202595937e-6,0.001442400780503475,0.7237769151533155,0.9999740296735196
Zfp512b,1723.1615383403723,5.198478937657638e-6,0.0014425369407058252,0.6321903925986754,0.9999740296735196
Tyms,249.5422885978096,5.194573980456297e-6,0.0014425931896144071,0.5541503786100084,0.9999740296735196
Kansl1l,564.5358412304752,5.19123235913612e-6,0.0014425667335404787,0.5967717320057808,0.9999740296735196
Naa12,1703.2172873719874,5.179802975354134e-6,0.0014424085403313834,0.7924646978385698,0.9999740296735196
Taco1,144.36725887012642,5.1736401866552645e-6,0.0014426069403691726,0.5275606108585957,0.9999740296735196
Wdr59,379.1410530272382,5.170987259422982e-6,0.001442530273487947,0.6393389648708161,0.9999740296735196
Dtx2,2038.3746757386896,5.1703330011884395e-6,0.001442481129568924,0.6812458665396645,0.9999740296735196
Rab31,335.59067947250713,5.163746140628503e-6,0.0014425978299848607,0.5476559081861427,0.9999740296735196
Mrpl30,718.5111796697192,5.163073957266771e-6,0.0014425866512739356,0.5681588562792108,0.9999740296735196
Elmod2,319.50448924059543,5.1573524962081605e-6,0.0014425515144403482,0.6184714415308137,0.9999740296735196
Fat1,2122.219902362586,5.14569362441909e-6,0.0014426231490913275,0.4896734659077686,0.9999740296735196
Unc5b,1172.5835767136969,5.133850230107366e-6,0.0014424663867630978,0.6928893326129575,0.9999740296735196
I830077J02Rik,66.35739010231148,5.133803427658331e-6,0.0014426575726978847,0.3521685733480255,0.9999740296735196
Sel1l,1715.7268219426708,5.1304912563808225e-6,0.001442503471318249,0.6669452520482863,0.9999740296735196
S100a8,87.54071373048355,5.128239131862216e-6,0.001442693692999126,0.015238937299698762,0.9999740296735196
Ppfia3,2312.9272259049076,5.127935176336402e-6,0.0014421359215507617,0.907816758856905,0.9999740296735196
Rpl15,11947.843611202745,5.127232977130544e-6,0.0014424804279839555,0.684463960303473,0.9999740296735196
H13,1688.8035294209772,5.122090324759102e-6,0.0014424219610922303,0.7180217900270431,0.9999740296735196
Ogt,4826.690598842134,5.121364890271977e-6,0.0014425853014706257,0.46998383619489015,0.9999740296735196
Slc25a40,285.0547330032214,5.118080695187106e-6,0.0014426058649285817,0.5319154773706246,0.9999740296735196
Hccs,249.68808544134816,5.116660643086072e-6,0.0014425504522734517,0.6698668999232604,0.9999740296735196
Mark1,185.69632598722936,5.1154962544447395e-6,0.001442612531431996,0.49188080178686217,0.9999740296735196
Ugt1a6b,56.50585359999791,5.1152952820222765e-6,0.0014426810887106394,0.1624479016641479,0.9999740296735196
Cx3cl1,511.760789635543,5.112634261823845e-6,0.001442489552717347,0.6223436309561543,0.9999740296735196
Stard9,99.94265307466277,5.112586247334125e-6,0.0014426607444053684,0.34748529882869905,0.9999740296735196
Hps4,278.97251945873467,5.106239321483589e-6,0.0014425622297013104,0.6031317047107323,0.9999740296735196
Rbm20,42.36879767697002,5.105138851299229e-6,0.0014426729800011131,0.244280248906565,0.9999740296735196
Chmp4b,4328.351727334387,5.1021759837200405e-6,0.0014425400512524016,0.6352238627987614,0.9999740296735196
Stx5a,1925.104195897388,5.0976638093910216e-6,0.0014421904041709546,0.7310796183353931,0.9999740296735196
Aox1,158.73422446269706,5.0970025015435946e-6,0.0014426493758609444,0.39752411642734475,0.9999740296735196
Mtrf1,58.34131475981391,5.09351889836736e-6,0.0014426611243436253,0.3340418596643533,0.9999740296735196
Shcbp1,146.18969005110873,5.092069800530861e-6,0.0014426130401375837,0.5006769820072341,0.9999740296735196
Rps10,14486.843033337145,5.091629021043557e-6,0.0014425794300001974,0.5850662668222286,0.9999740296735196
Cdc40,699.3041139335812,5.088902095315618e-6,0.001442485593523547,0.8359236431622735,0.9999740296735196
Pak1ip1,1220.7444135580895,5.0887941560767055e-6,0.0014423750532803665,0.7399661705879808,0.9999740296735196
Haus8,165.3782616185896,5.088607350852546e-6,0.0014426289350522089,0.4766159256248143,0.9999740296735196
Atxn2,760.1114269454578,5.0866076128094465e-6,0.0014425483460849195,0.6088583065850486,0.9999740296735196
Rab28,670.1797137635385,5.081369568329364e-6,0.0014424271816331278,0.7777874527384396,0.9999740296735196
Mettl25,100.0934974474408,5.077392104279715e-6,0.0014426314602536763,0.4693213571716772,0.9999740296735196
Rbm17,1312.3069467407677,5.074495023586373e-6,0.0014424311933437476,0.7159135590453779,0.9999740296735196
AI854703,21.24849454847988,5.073731168752966e-6,0.0014426880922381476,0.07802845452821826,0.9999740296735196
Arl16,112.92414440215775,5.071499979706762e-6,0.001442626072203431,0.48662709467174564,0.9999740296735196
Cldn3,110.86978579382921,5.070852161045803e-6,0.0014426538154542114,0.37801310644940356,0.9999740296735196
Btk,43.30980421025664,5.070637617483801e-6,0.0014426677191286433,0.29041821090940967,0.9999740296735196
Pinlyp,209.01377745083417,5.06799064211926e-6,0.0014426415916667815,0.31546801628629806,0.9999740296735196
Stil,195.12101539355197,5.0668153086694e-6,0.0014426497879751954,0.39829527455642233,0.9999740296735196
Abcc4,887.703374046068,5.066810706476026e-6,0.0014425297624532033,0.647809735724658,0.9999740296735196
Abcb1b,359.19117334787836,5.065629178882329e-6,0.0014425421577637933,0.2637413663556154,0.9999740296735196
